Datetime,DestIP,Packets loss %,One-way Delay min,One-way Delay median,One-way Delay max,One-way Delay err,One-way jitter,Hops
2011-11-20 16:22:00,193.48.99.79,0.000,175,175,177,5.54,0.5,20
2011-11-20 16:22:00,130.246.179.197,0.000,173,174,194,0.597,1.5,20
2011-11-20 16:22:00,90.147.67.252,0.000,178,179,187,0.55,0.4,21
2011-11-28 21:22:00,137.189.27.61,0.667,-3.57,-3.1,57.8,8.27,0.5,6
2011-11-28 21:22:00,64.57.17.162,0.667,84.5,85.1,97.5,6.88,0.4,10
2011-11-28 21:22:00,206.12.24.110,1.000,119,120,174,8.53,31.5,13
2011-11-28 21:22:00,193.48.99.79,0.333,175,175,188,5.93,0.8,20
2011-11-28 21:22:00,130.246.179.197,0.667,173,174,182,5.4,0.9,20
2011-11-28 21:22:00,90.147.67.252,1.000,177,178,193,7.89,6.6,21
2011-11-25 02:52:00,137.189.27.61,0.000,0.517,1.2,26.7,3.82,0.3,6
2011-11-25 02:52:00,64.57.17.162,0.000,86.9,87.6,89.3,5.19,0.4,10
2011-11-25 02:52:00,206.12.24.110,0.000,120,121,149,3.58,10.7,13
2011-11-25 02:52:00,193.48.99.79,0.000,177,178,180,3.63,0.4,20
2011-11-25 02:52:00,130.246.179.197,0.000,174,175,185,3.58,0.5,20
2011-11-25 02:52:00,90.147.67.252,0.333,180,180,183,6.64,0.7,21
2011-11-14 12:22:00,137.189.27.61,0.000,2.93,3.5,10.9,8.14,0.5,6
2011-11-14 12:22:00,64.57.17.162,1.000,84,84.6,98.3,1.74,0.5,10
2011-11-14 12:22:00,206.12.24.110,0.667,119,119,133,0.662,5.5,13
2011-11-14 12:22:00,193.48.99.79,0.000,172,172,311,5.66,1.9,20
2011-11-14 12:22:00,193.48.99.79,0.000,172,172,311,5.66,1.9,20
2011-11-14 12:22:00,130.246.179.197,0.000,173,174,195,0.87,1.3,20
2011-11-14 12:22:00,90.147.67.252,0.667,178,179,213,0.612,3.1,21
2011-11-14 12:22:00,90.147.67.252,0.667,178,179,213,0.612,3.1,21
2011-11-21 13:52:00,137.189.27.61,0.000,15.3,15.9,69.5,18,2,6
2011-11-21 13:52:00,137.189.27.61,0.000,15.3,15.9,69.5,18,2,6
2011-11-21 13:52:00,64.57.17.162,0.333,94.2,120,136,7.97,10.6,10
2011-11-21 13:52:00,206.12.24.110,0.333,128,129,146,6.82,2.6,13
2011-11-21 13:52:00,193.48.99.79,0.000,185,186,390,7.1,3.2,20
2011-11-21 13:52:00,130.246.179.197,0.333,183,184,197,7.05,2.6,20
2011-11-21 13:52:00,90.147.67.252,1.000,188,189,208,6.93,2.8,21
2011-11-19 01:22:00,137.189.27.61,0.000,-0.364,0.3,40.8,6.24,0.5,6
2011-11-19 01:22:00,64.57.17.162,0.000,81.1,81.7,84.5,5.16,0.5,10
2011-11-19 01:22:00,206.12.24.110,0.000,116,116,121,4.05,0.5,13
2011-11-19 01:22:00,193.48.99.79,0.000,177,177,179,4.41,0.5,20
2011-11-19 01:22:00,130.246.179.197,0.000,171,172,183,3.86,0.6,20
2011-11-19 01:22:00,90.147.67.252,0.000,182,183,186,4.09,1.6,22
2011-11-25 16:52:00,137.189.27.61,0.667,-0.323,17.5,237,9.94,16.4,6
2011-11-25 16:52:00,64.57.17.162,1.000,84.5,102,133,10.7,13.4,10
2011-11-25 16:52:00,206.12.24.110,100.000,nan,nan,nan,0.0541,nan,10
2011-11-25 16:52:00,193.48.99.79,1.333,177,178,207,9.66,6.3,20
2011-11-25 16:52:00,193.48.99.79,1.333,177,178,207,9.66,6.3,20
2011-11-25 16:52:00,130.246.179.197,0.667,176,195,214,9.68,12.9,20
2011-11-25 16:52:00,90.147.67.252,1.000,181,198,220,9.85,11.4,21
2011-11-18 12:52:00,137.189.27.61,0.000,21.9,47.5,63.1,19.3,10.5,6
2011-11-18 12:52:00,64.57.17.162,0.000,98.4,99,108,6.18,0.6,10
2011-11-18 12:52:00,206.12.24.110,0.333,135,159,176,4.98,11.5,13
2011-11-18 12:52:00,193.48.99.79,0.667,191,215,236,6.39,12.8,20
2011-11-18 12:52:00,130.246.179.197,0.333,189,189,208,5.19,1.1,20
2011-11-18 12:52:00,90.147.67.252,0.000,200,227,244,5.55,11.3,22
2011-11-29 23:52:00,137.189.27.61,0.000,3.25,3.9,64.5,9.27,0.5,6
2011-11-29 23:52:00,64.57.17.162,0.000,81.9,86.9,118,2.36,10.4,10
2011-11-29 23:52:00,206.12.24.110,0.000,117,125,145,0.647,9.3,13
2011-11-29 23:52:00,193.48.99.79,1.000,179,186,204,1.68,13.7,20
2011-11-29 23:52:00,130.246.179.197,0.000,171,175,191,0.749,8.9,20
2011-11-29 23:52:00,90.147.67.252,0.000,177,179,209,0.76,12.3,21
2011-11-17 03:52:00,137.189.27.61,0.000,8.33,8.9,10.7,6.47,0.4,6
2011-11-17 03:52:00,64.57.17.162,0.000,87.9,88.5,90.2,5.39,0.5,10
2011-11-17 03:52:00,206.12.24.110,1.000,123,126,217,3.55,60.3,13
2011-11-17 03:52:00,193.48.99.79,0.000,184,185,190,3.79,1.5,20
2011-11-17 03:52:00,130.246.179.197,0.000,180,180,187,4.23,2.3,20
2011-11-17 03:52:00,90.147.67.252,0.333,183,184,191,4.32,2.9,21
2011-11-14 09:52:00,137.189.27.61,0.000,3.7,4.5,11.8,11.7,4.7,6
2011-11-14 09:52:00,64.57.17.162,0.000,84.3,84.9,91,1.58,0.3,10
2011-11-14 09:52:00,206.12.24.110,0.000,120,121,165,0.527,9.6,13
2011-11-14 09:52:00,193.48.99.79,0.000,189,190,195,2.32,0.6,20
2011-11-14 09:52:00,130.246.179.197,0.000,175,175,181,0.582,1.9,20
2011-11-14 09:52:00,90.147.67.252,0.000,180,180,268,0.521,2.8,21
2011-11-14 09:52:00,90.147.67.252,0.000,180,180,268,0.521,2.8,21
2011-11-14 09:52:00,90.147.67.252,0.000,180,180,268,0.521,2.8,21
2011-11-19 03:22:00,137.189.27.61,100.000,nan,nan,nan,1.97,nan,0
2011-11-19 03:22:00,64.57.17.162,0.000,85.9,86.5,88.2,4.34,0.4,10
2011-11-19 03:22:00,206.12.24.110,0.000,121,121,123,2.98,0.4,13
2011-11-19 03:22:00,193.48.99.79,0.000,175,176,188,4.2,0.6,20
2011-11-19 03:22:00,130.246.179.197,0.000,175,176,184,2.84,0.5,20
2011-11-19 03:22:00,90.147.67.252,0.000,186,186,192,3.03,0.4,22
2011-11-17 22:22:00,137.189.27.61,0.667,-4.96,-4.4,189,32.3,50.1,6
2011-11-17 22:22:00,64.57.17.162,0.000,87,87.6,98.5,11.8,0.4,10
2011-11-17 22:22:00,206.12.24.110,0.333,121,147,215,10.6,55,13
2011-11-17 22:22:00,193.48.99.79,2.333,182,212,227,11.4,12.1,20
2011-11-17 22:22:00,130.246.179.197,1.000,176,176,186,11,0.6,20
2011-11-17 22:22:00,90.147.67.252,5.667,190,221,373,16.1,nan,22
2011-11-27 15:22:00,137.189.27.61,0.667,-1.92,22.6,81.9,1.34,12.6,6
2011-11-27 15:22:00,64.57.17.162,0.333,83.5,107,125,2.59,11.1,10
2011-11-27 15:22:00,206.12.24.110,0.333,118,141,160,0.963,12.5,13
2011-11-27 15:22:00,193.48.99.79,0.333,173,174,176,1.31,0.4,20
2011-11-27 15:22:00,130.246.179.197,0.333,172,172,180,1.21,0.7,20
2011-11-27 15:22:00,90.147.67.252,0.000,177,178,183,1.24,0.8,21
2011-11-15 21:52:00,137.189.27.61,0.333,23.7,24.3,75.7,28,0.5,6
2011-11-15 21:52:00,64.57.17.162,0.333,83.3,84,94.7,12.5,0.5,10
2011-11-15 21:52:00,206.12.24.110,1.667,117,145,164,10.6,9.7,13
2011-11-15 21:52:00,193.48.99.79,2.333,177,206,241,11.5,12.2,20
2011-11-15 21:52:00,130.246.179.197,2.333,171,199,221,10.6,14.1,20
2011-11-15 21:52:00,90.147.67.252,0.000,219,248,270,11.8,17.1,21
2011-11-26 08:22:00,137.189.27.61,0.000,-1.73,-1.2,-0.527,1.46,0.4,6
2011-11-26 08:22:00,64.57.17.162,0.000,81.7,84,89.9,2.92,1.1,10
2011-11-26 08:22:00,206.12.24.110,0.000,118,121,212,1.63,31.5,13
2011-11-26 08:22:00,193.48.99.79,0.000,173,174,175,2.2,0.5,20
2011-11-26 08:22:00,130.246.179.197,0.000,172,173,183,1.51,0.6,20
2011-11-26 08:22:00,90.147.67.252,0.000,178,178,181,1.65,0.5,21
2011-11-21 20:52:00,137.189.27.61,0.000,0.463,1.1,120,13.8,1.4,6
2011-11-21 20:52:00,64.57.17.162,1.000,84.2,84.8,87.4,12.9,0.5,10
2011-11-21 20:52:00,206.12.24.110,0.333,119,120,196,11.8,23.4,13
2011-11-21 20:52:00,193.48.99.79,1.333,176,203,223,12.3,9.1,20
2011-11-21 20:52:00,130.246.179.197,0.000,173,173,179,12,0.6,20
2011-11-21 20:52:00,90.147.67.252,0.000,178,179,183,12,0.7,21
2011-11-16 18:52:00,137.189.27.61,1.333,10.3,10.9,43,17.9,0.5,6
2011-11-16 18:52:00,64.57.17.162,1.000,89.9,90.5,102,17.9,0.5,10
2011-11-16 18:52:00,206.12.24.110,0.000,126,127,137,16.9,0.9,13
2011-11-16 18:52:00,193.48.99.79,1.333,188,188,197,17.3,1.5,20
2011-11-16 18:52:00,130.246.179.197,0.333,184,185,196,19.3,0.7,20
2011-11-16 18:52:00,90.147.67.252,0.333,217,256,276,19.4,17,21
2011-11-19 18:22:00,137.189.27.61,0.000,9.49,10.6,225,7.98,22.7,6
2011-11-19 18:22:00,64.57.17.162,0.000,85.7,86.3,88.2,2.21,0.6,10
2011-11-19 18:22:00,206.12.24.110,2.333,148,183,216,0.84,28,13
2011-11-19 18:22:00,193.48.99.79,0.000,176,177,224,1.38,0.4,20
2011-11-19 18:22:00,130.246.179.197,0.000,176,177,185,0.957,0.6,20
2011-11-19 18:22:00,90.147.67.252,0.000,181,182,192,1.04,1.4,21
2011-11-29 20:52:00,137.189.27.61,0.333,-4.68,12.4,31.8,2.76,11.7,6
2011-11-29 20:52:00,64.57.17.162,0.333,81.1,81.7,94.1,2.71,0.4,10
2011-11-29 20:52:00,206.12.24.110,0.000,115,116,134,0.674,9.1,13
2011-11-29 20:52:00,193.48.99.79,0.333,171,192,214,0.895,12,20
2011-11-29 20:52:00,130.246.179.197,1.333,170,170,182,0.772,0.6,20
2011-11-29 20:52:00,90.147.67.252,0.667,175,197,215,0.806,10.2,21
2011-11-23 22:22:00,137.189.27.61,0.667,-1.16,-0.6,191,10.1,1.2,6
2011-11-23 22:22:00,64.57.17.162,0.333,84.5,85,89.5,11.2,0.4,10
2011-11-23 22:22:00,206.12.24.110,0.000,119,119,128,10.1,0.5,13
2011-11-23 22:22:00,193.48.99.79,4.000,176,205,222,10.6,15,20
2011-11-23 22:22:00,130.246.179.197,0.667,173,173,189,13.7,0.5,20
2011-11-23 22:22:00,90.147.67.252,5.333,178,207,223,10.2,nan,21
2011-11-27 19:52:00,137.189.27.61,0.000,0.871,1.5,11.1,3.27,0.4,6
2011-11-27 19:52:00,64.57.17.162,0.333,85.5,86.1,94.5,1.77,0.6,10
2011-11-27 19:52:00,206.12.24.110,0.667,120,522,1.05e+03,0.623,430,13
2011-11-27 19:52:00,193.48.99.79,0.333,175,176,183,0.797,0.5,20
2011-11-27 19:52:00,130.246.179.197,0.667,175,175,183,0.755,0.6,20
2011-11-27 19:52:00,90.147.67.252,0.667,180,181,184,0.849,0.8,21
2011-11-14 14:52:00,137.189.27.61,1.333,6.73,7.8,215,10.5,15.8,6
2011-11-14 14:52:00,137.189.27.61,1.333,6.73,7.8,215,10.5,15.8,6
2011-11-14 14:52:00,64.57.17.162,0.333,85.6,86.3,94.1,6.4,2.1,10
2011-11-14 14:52:00,206.12.24.110,1.667,124,182,225,5.5,29.4,13
2011-11-14 14:52:00,206.12.24.110,1.667,124,182,225,5.5,29.4,13
2011-11-14 14:52:00,193.48.99.79,1.000,162,163,209,9.14,5.1,20
2011-11-14 14:52:00,193.48.99.79,1.000,162,163,209,9.14,5.1,20
2011-11-14 14:52:00,130.246.179.197,1.667,175,175,193,5.68,5.9,20
2011-11-14 14:52:00,130.246.179.197,1.667,175,175,193,5.68,5.9,20
2011-11-14 14:52:00,90.147.67.252,0.667,180,181,196,5.5,4.5,21
2011-11-25 07:22:00,137.189.27.61,0.000,-0.656,-0.2,2.12,1.73,0.6,6
2011-11-25 07:22:00,64.57.17.162,0.000,83.1,83.6,85.6,3.11,0.5,10
2011-11-25 07:22:00,206.12.24.110,0.000,119,120,147,1.78,24.3,13
2011-11-25 07:22:00,193.48.99.79,0.000,176,176,181,1.96,2.3,20
2011-11-25 07:22:00,130.246.179.197,0.000,174,174,186,1.85,1.1,20
2011-11-25 07:22:00,90.147.67.252,0.000,179,179,182,3.15,0.6,21
2011-11-22 20:22:00,137.189.27.61,0.333,-0.0219,0.6,148,13,1.5,6
2011-11-22 20:22:00,64.57.17.162,1.333,85.3,85.9,86.7,12.5,0.4,10
2011-11-22 20:22:00,206.12.24.110,1.333,119,120,130,11.1,1.3,13
2011-11-22 20:22:00,193.48.99.79,1.000,174,174,187,11.7,0.6,20
2011-11-22 20:22:00,130.246.179.197,0.667,173,174,188,11.2,1.3,20
2011-11-22 20:22:00,90.147.67.252,1.000,177,179,211,12.5,18.1,21
2011-11-13 14:52:00,137.189.27.61,0.000,3.41,4.1,223,6.44,47.3,6
2011-11-13 14:52:00,64.57.17.162,0.000,81.3,82,88.7,1.48,0.4,10
2011-11-13 14:52:00,206.12.24.110,0.667,117,143,201,0.833,37.8,13
2011-11-13 14:52:00,193.48.99.79,0.000,172,173,178,1.67,0.4,20
2011-11-13 14:52:00,130.246.179.197,0.000,171,172,183,1.04,0.6,20
2011-11-13 14:52:00,90.147.67.252,0.333,177,181,201,0.861,11.5,21
2011-11-23 22:52:00,137.189.27.61,0.000,-1.73,-1.2,194,9.67,35.8,6
2011-11-23 22:52:00,64.57.17.162,0.333,84,84.6,92.2,10.6,0.4,10
2011-11-23 22:52:00,206.12.24.110,2.333,120,146,159,9.42,10.8,13
2011-11-23 22:52:00,193.48.99.79,0.000,177,177,258,9.9,0.6,20
2011-11-23 22:52:00,130.246.179.197,0.000,174,174,184,12.1,0.6,20
2011-11-23 22:52:00,90.147.67.252,0.333,179,205,219,9.68,8.3,21
2011-11-23 04:52:00,137.189.27.61,0.000,2.24,3.1,231,7.32,8.6,6
2011-11-23 04:52:00,64.57.17.162,0.000,87.2,87.8,91.3,3.51,0.4,10
2011-11-23 04:52:00,206.12.24.110,0.000,120,121,130,2.62,2.5,13
2011-11-23 04:52:00,193.48.99.79,0.000,178,178,183,2.89,0.8,20
2011-11-23 04:52:00,130.246.179.197,0.000,175,175,194,2.73,2,20
2011-11-23 04:52:00,90.147.67.252,0.667,180,181,184,3.15,1.5,21
2011-11-20 17:22:00,137.189.27.61,0.333,1.69,2.3,164,3.99,7.9,6
2011-11-20 17:22:00,64.57.17.162,0.333,85.2,94.7,113,1.8,11.1,10
2011-11-20 17:22:00,206.12.24.110,0.667,177,207,235,3.04,19.8,13
2011-11-20 17:22:00,193.48.99.79,0.333,175,192,212,5.18,14.7,20
2011-11-20 17:22:00,130.246.179.197,0.333,174,174,192,0.562,0.6,20
2011-11-20 17:22:00,90.147.67.252,0.667,180,193,219,0.599,13.7,21
2011-11-16 13:22:00,137.189.27.61,0.333,22.7,23.6,82.5,10.4,4.3,6
2011-11-16 13:22:00,64.57.17.162,1.333,104,105,115,10.1,3.8,10
2011-11-16 13:22:00,206.12.24.110,0.667,140,164,184,8.69,12.4,13
2011-11-16 13:22:00,193.48.99.79,1.000,196,220,239,9.55,12.4,20
2011-11-16 13:22:00,130.246.179.197,1.000,193,194,213,16,4.3,20
2011-11-16 13:22:00,90.147.67.252,0.667,199,222,237,8.92,10.5,21
2011-11-26 13:22:00,137.189.27.61,0.000,5.7,6.3,17,0.727,0.5,6
2011-11-26 13:22:00,64.57.17.162,0.667,90.3,90.9,97.3,2.09,0.4,10
2011-11-26 13:22:00,206.12.24.110,0.000,126,149,225,0.831,26,13
2011-11-26 13:22:00,193.48.99.79,0.333,180,199,217,1.21,10.9,20
2011-11-26 13:22:00,130.246.179.197,0.667,180,200,220,0.914,12.4,20
2011-11-26 13:22:00,90.147.67.252,0.333,185,207,230,0.865,12.7,21
2011-11-25 10:22:00,137.189.27.61,0.000,-0.301,0.2,3.28,1.23,0.5,6
2011-11-25 10:22:00,64.57.17.162,0.667,84.5,85.1,125,2.71,0.7,10
2011-11-25 10:22:00,206.12.24.110,0.000,120,120,130,1.15,0.8,13
2011-11-25 10:22:00,193.48.99.79,1.000,176,176,185,1.42,0.6,20
2011-11-25 10:22:00,130.246.179.197,0.000,174,174,183,1.3,0.8,20
2011-11-25 10:22:00,90.147.67.252,0.667,179,179,203,2.04,0.9,21
2011-11-25 10:22:00,90.147.67.252,0.667,179,179,203,2.04,0.9,21
2011-11-24 00:52:00,137.189.27.61,0.000,-0.569,0.1,203,7.16,0.7,6
2011-11-24 00:52:00,64.57.17.162,0.000,87,87.9,106,8.44,8.9,10
2011-11-24 00:52:00,206.12.24.110,0.000,120,121,187,6.74,11.9,13
2011-11-24 00:52:00,193.48.99.79,0.000,177,178,204,7.1,6.7,20
2011-11-24 00:52:00,130.246.179.197,0.000,174,176,188,8.36,6.8,20
2011-11-24 00:52:00,130.246.179.197,0.000,174,176,188,8.36,6.8,20
2011-11-24 00:52:00,90.147.67.252,0.000,179,179,187,6.94,0.4,21
2011-11-25 04:22:00,137.189.27.61,0.000,0.557,1.2,95.7,3.18,0.4,6
2011-11-25 04:22:00,64.57.17.162,0.000,87.2,87.8,90.4,4.73,0.5,10
2011-11-25 04:22:00,206.12.24.110,0.000,120,125,208,2.94,70.3,13
2011-11-25 04:22:00,206.12.24.110,0.000,120,125,208,2.94,70.3,13
2011-11-25 04:22:00,193.48.99.79,0.000,177,178,320,3.01,0.5,20
2011-11-25 04:22:00,130.246.179.197,0.000,174,175,190,2.97,0.5,20
2011-11-25 04:22:00,90.147.67.252,0.000,180,181,182,5.29,0.5,21
2011-11-16 10:22:00,137.189.27.61,0.333,5.2,5.8,25.6,3.27,1.6,6
2011-11-16 10:22:00,64.57.17.162,0.333,85.3,85.9,110,2.94,0.7,10
2011-11-16 10:22:00,206.12.24.110,0.333,120,121,150,1.21,3.4,13
2011-11-16 10:22:00,193.48.99.79,0.000,175,176,185,2.53,0.5,20
2011-11-16 10:22:00,130.246.179.197,0.000,186,208,224,9.54,11.4,20
2011-11-16 10:22:00,90.147.67.252,1.667,179,180,188,1.59,1.8,21
2011-11-13 15:22:00,137.189.27.61,0.000,3.28,3.9,193,5.07,0.5,6
2011-11-13 15:22:00,64.57.17.162,0.000,82.9,96.7,123,1.34,14.2,10
2011-11-13 15:22:00,206.12.24.110,0.667,118,119,131,0.783,3.6,13
2011-11-13 15:22:00,193.48.99.79,0.000,174,175,175,1.58,0.4,20
2011-11-13 15:22:00,130.246.179.197,0.000,173,174,181,1.05,0.5,20
2011-11-13 15:22:00,90.147.67.252,1.333,178,179,187,0.889,1.7,21
2011-11-19 06:22:00,137.189.27.61,0.000,4.24,4.8,6.86,7.49,0.5,6
2011-11-19 06:22:00,64.57.17.162,0.000,88.9,89.5,90.9,3.59,0.5,10
2011-11-19 06:22:00,206.12.24.110,0.667,122,126,214,1.83,37.7,13
2011-11-19 06:22:00,193.48.99.79,0.000,179,179,227,3.12,0.5,20
2011-11-19 06:22:00,130.246.179.197,0.000,177,177,202,1.92,0.6,20
2011-11-19 06:22:00,90.147.67.252,0.000,182,182,195,2.12,1.1,21
2011-11-20 02:22:00,137.189.27.61,0.000,-0.613,0.1,29.9,2.47,0.5,6
2011-11-20 02:22:00,64.57.17.162,0.000,84.7,85.4,89,1.69,1.7,10
2011-11-20 02:22:00,206.12.24.110,0.667,391,853,1.06e+03,2.66,158,13
2011-11-20 02:22:00,193.48.99.79,0.000,176,177,313,0.675,1.3,20
2011-11-20 02:22:00,130.246.179.197,0.000,174,174,198,0.473,3.1,20
2011-11-20 02:22:00,90.147.67.252,0.333,179,180,182,0.645,0.7,21
2011-11-24 12:52:00,137.189.27.61,1.000,1.46,17.1,36.4,1.32,14,6
2011-11-24 12:52:00,64.57.17.162,0.667,86.6,87.3,92.3,2.5,2.7,10
2011-11-24 12:52:00,206.12.24.110,0.333,120,121,135,3.05,4.6,13
2011-11-24 12:52:00,193.48.99.79,0.000,178,179,190,1.31,1.4,20
2011-11-24 12:52:00,130.246.179.197,1.333,175,191,211,1.38,14.4,20
2011-11-24 12:52:00,90.147.67.252,0.333,181,197,216,1.27,11.9,21
2011-11-24 12:52:00,90.147.67.252,0.333,181,197,216,1.27,11.9,21
2011-11-17 22:52:00,137.189.27.61,0.000,5.87,6.5,132,30.8,0.6,6
2011-11-17 22:52:00,64.57.17.162,0.000,83.4,84,94.5,11.3,0.4,10
2011-11-17 22:52:00,206.12.24.110,0.000,135,182,216,10.1,22.4,13
2011-11-17 22:52:00,193.48.99.79,0.333,179,180,188,10.6,0.4,20
2011-11-17 22:52:00,130.246.179.197,0.000,173,174,184,10.4,0.7,20
2011-11-17 22:52:00,90.147.67.252,2.000,190,192,204,14.9,9.3,22
2011-11-27 14:52:00,137.189.27.61,0.667,-2.1,21.9,82.3,1.3,12.2,6
2011-11-27 14:52:00,64.57.17.162,0.333,81.9,104,122,2.51,13.2,10
2011-11-27 14:52:00,206.12.24.110,1.000,117,129,214,0.887,43.2,13
2011-11-27 14:52:00,193.48.99.79,0.667,173,173,237,1.25,0.6,20
2011-11-27 14:52:00,130.246.179.197,0.333,171,172,182,1.14,0.6,20
2011-11-27 14:52:00,90.147.67.252,0.667,177,178,188,1.17,1.8,21
2011-11-22 06:22:00,137.189.27.61,0.000,-1.96,-1.4,173,3.55,2.2,6
2011-11-22 06:22:00,64.57.17.162,0.000,83.8,84.5,88.7,3.85,1,10
2011-11-22 06:22:00,206.12.24.110,0.000,119,124,177,2.48,11.6,13
2011-11-22 06:22:00,193.48.99.79,0.333,175,176,178,2.82,0.6,20
2011-11-22 06:22:00,130.246.179.197,0.000,173,174,181,2.57,0.5,20
2011-11-22 06:22:00,90.147.67.252,0.333,178,179,185,2.75,3.6,21
2011-11-14 12:52:00,137.189.27.61,3.333,2.59,3.2,13.9,7.15,6.3,6
2011-11-14 12:52:00,64.57.17.162,1.000,83.2,84,111,1.57,2.2,10
2011-11-14 12:52:00,206.12.24.110,0.000,118,119,149,0.62,4.5,13
2011-11-14 12:52:00,193.48.99.79,0.333,169,170,179,5.32,0.5,20
2011-11-14 12:52:00,130.246.179.197,0.667,172,173,185,0.858,1.4,20
2011-11-14 12:52:00,90.147.67.252,0.333,178,179,222,0.612,1.7,21
2011-11-17 06:52:00,137.189.27.61,0.000,8.37,8.9,64.8,4.47,0.5,6
2011-11-17 06:52:00,64.57.17.162,0.000,87,87.5,88.5,4.18,0.5,10
2011-11-17 06:52:00,206.12.24.110,0.000,123,124,127,2.77,0.8,13
2011-11-17 06:52:00,193.48.99.79,0.000,178,178,390,3.81,0.5,20
2011-11-17 06:52:00,130.246.179.197,0.000,178,179,187,3.33,0.8,20
2011-11-17 06:52:00,90.147.67.252,0.333,183,184,216,3.23,0.9,21
2011-11-15 07:52:00,137.189.27.61,0.000,2.85,3.4,11,3.88,0.4,6
2011-11-15 07:52:00,64.57.17.162,0.000,84.6,85.2,86,1.82,0.5,10
2011-11-15 07:52:00,206.12.24.110,0.000,119,120,127,1.98,1.3,13
2011-11-15 07:52:00,193.48.99.79,0.000,177,177,178,1.33,0.5,20
2011-11-15 07:52:00,130.246.179.197,0.000,173,174,182,0.69,0.6,20
2011-11-15 07:52:00,90.147.67.252,0.000,178,179,182,0.839,1,21
2011-11-14 11:22:00,137.189.27.61,0.333,2.61,3.2,16.9,9.73,0.5,6
2011-11-14 11:22:00,64.57.17.162,0.333,82.7,83.2,93,1.85,0.6,10
2011-11-14 11:22:00,206.12.24.110,0.000,119,119,172,0.608,6.6,13
2011-11-14 11:22:00,193.48.99.79,0.667,193,194,238,2.48,0.6,20
2011-11-14 11:22:00,130.246.179.197,0.667,173,174,215,0.853,1.6,20
2011-11-14 11:22:00,90.147.67.252,0.333,178,179,193,0.602,4.4,21
2011-11-14 11:22:00,90.147.67.252,0.333,178,179,193,0.602,4.4,21
2011-11-18 08:22:00,137.189.27.61,0.000,2.42,3,164,15,0.7,6
2011-11-18 08:22:00,64.57.17.162,0.000,83.3,83.9,90,3.32,0.5,10
2011-11-18 08:22:00,206.12.24.110,0.000,118,119,128,2.11,4.6,13
2011-11-18 08:22:00,193.48.99.79,0.000,177,178,180,2.91,0.5,20
2011-11-18 08:22:00,130.246.179.197,0.000,173,173,183,2.23,0.5,20
2011-11-18 08:22:00,90.147.67.252,0.000,185,186,188,3.16,0.4,22
2011-11-14 19:22:00,137.189.27.61,0.333,2.86,28.2,159,10.2,14.4,6
2011-11-14 19:22:00,64.57.17.162,1.333,84.4,85,95.5,3.81,0.7,10
2011-11-14 19:22:00,206.12.24.110,0.667,121,122,138,3.17,8.3,13
2011-11-14 19:22:00,193.48.99.79,0.667,180,206,225,5.97,11.3,20
2011-11-14 19:22:00,130.246.179.197,1.000,175,176,192,3.29,5,20
2011-11-14 19:22:00,90.147.67.252,2.667,180,181,196,3.53,10.9,21
2011-11-23 16:52:00,137.189.27.61,1.333,26.4,27.1,263,23.6,27,6
2011-11-23 16:52:00,64.57.17.162,0.333,112,113,127,24.5,2.9,10
2011-11-23 16:52:00,206.12.24.110,1.000,131,131,165,23.8,15.9,13
2011-11-23 16:52:00,193.48.99.79,1.667,184,184,197,23.5,2.4,20
2011-11-23 16:52:00,130.246.179.197,0.667,185,186,216,23.1,4.3,20
2011-11-23 16:52:00,130.246.179.197,0.667,185,186,216,23.1,4.3,20
2011-11-23 16:52:00,130.246.179.197,0.667,185,186,216,23.1,4.3,20
2011-11-23 16:52:00,90.147.67.252,1.333,190,191,226,23,4.4,21
2011-11-17 08:52:00,137.189.27.61,0.000,1.25,1.9,54,3.27,0.4,6
2011-11-17 08:52:00,64.57.17.162,0.000,81.7,82.5,94,3.33,2.9,10
2011-11-17 08:52:00,206.12.24.110,0.000,116,118,195,2.08,30.9,13
2011-11-17 08:52:00,193.48.99.79,0.000,174,174,176,3.53,0.4,20
2011-11-17 08:52:00,130.246.179.197,0.000,171,172,184,2.43,0.5,20
2011-11-17 08:52:00,90.147.67.252,1.667,176,176,178,2.44,0.8,21
2011-11-26 14:52:00,137.189.27.61,0.333,1.38,2,7.65,1.12,0.5,6
2011-11-26 14:52:00,64.57.17.162,0.667,87.7,88.2,90.9,2.48,0.7,10
2011-11-26 14:52:00,206.12.24.110,0.000,121,122,132,0.733,0.6,13
2011-11-26 14:52:00,193.48.99.79,1.333,176,176,189,1.06,0.9,20
2011-11-26 14:52:00,130.246.179.197,0.333,176,177,188,0.881,0.8,20
2011-11-26 14:52:00,90.147.67.252,1.333,181,181,190,0.804,0.8,21
2011-11-17 07:22:00,137.189.27.61,0.000,7.06,7.6,8.1,4.19,0.5,6
2011-11-17 07:22:00,64.57.17.162,0.000,87.1,87.6,89.3,4.06,0.5,10
2011-11-17 07:22:00,206.12.24.110,0.000,122,123,127,2.59,1.3,13
2011-11-17 07:22:00,193.48.99.79,0.000,176,177,182,3.57,2.4,20
2011-11-17 07:22:00,130.246.179.197,0.000,178,178,191,3.12,0.5,20
2011-11-17 07:22:00,90.147.67.252,0.333,182,183,191,3.03,3.4,21
2011-11-22 03:52:00,137.189.27.61,0.000,0.427,1,187,8.59,3.6,6
2011-11-22 03:52:00,64.57.17.162,0.000,86.3,86.9,88.1,5.36,0.4,10
