Datetime,DestIP,Packet loss %,RTT min,RTT avg,RTT max,RTT mdev
2011-11-21 02:52:00,64.57.17.162,0,209.135,209.559,211.696,0.849
2011-11-21 02:52:00,206.12.24.110,0,201.148,202.020,203.143,0.761
2011-11-21 02:52:00,193.48.99.79,0,293.216,293.386,293.958,0.649
2011-11-21 02:52:00,130.246.179.197,0,292.233,293.006,294.005,0.623
2011-11-21 02:52:00,90.147.67.252,0,306.246,306.354,307.243,0.243
2011-11-22 16:22:00,137.189.27.61,0,3.652,8.660,26.002,5.288
2011-11-22 16:22:00,64.57.17.162,0,209.986,211.646,215.688,1.721
2011-11-22 16:22:00,206.12.24.110,0,201.715,205.509,217.226,4.073
2011-11-22 16:22:00,193.48.99.79,0,289.457,290.722,291.362,0.729
2011-11-22 16:22:00,130.246.179.197,0,290.142,292.514,298.567,2.196
2011-11-22 16:22:00,90.147.67.252,6,304.205,311.757,322.597,6.779
2011-11-24 20:52:00,137.189.27.61,0,2.993,3.870,4.442,0.374
2011-11-24 20:52:00,64.57.17.162,0,209.214,209.964,210.489,0.564
2011-11-24 20:52:00,206.12.24.110,0,201.933,202.937,206.147,0.973
2011-11-24 20:52:00,193.48.99.79,0,293.286,294.106,295.513,0.859
2011-11-24 20:52:00,130.246.179.197,0,293.155,293.728,294.709,0.870
2011-11-24 20:52:00,90.147.67.252,0,330.153,345.738,367.782,10.245
2011-11-21 23:52:00,137.189.27.61,0,2.556,14.692,186.071,44.252
2011-11-21 23:52:00,64.57.17.162,0,209.173,209.746,210.995,0.686
2011-11-21 23:52:00,206.12.24.110,0,211.219,249.186,280.249,21.902
2011-11-21 23:52:00,193.48.99.79,6,289.382,291.516,294.292,1.352
2011-11-21 23:52:00,130.246.179.197,0,289.211,290.058,291.923,0.775
2011-11-21 23:52:00,90.147.67.252,0,303.233,304.443,305.625,0.700
2011-11-29 23:52:00,137.189.27.61,0,2.951,3.575,4.621,0.524
2011-11-29 23:52:00,64.57.17.162,0,209.179,209.578,210.245,0.700
2011-11-29 23:52:00,206.12.24.110,0,202.132,204.083,213.117,2.596
2011-11-29 23:52:00,193.48.99.79,0,292.240,293.952,296.275,1.281
2011-11-29 23:52:00,130.246.179.197,0,291.284,292.466,296.226,1.294
2011-11-29 23:52:00,90.147.67.252,0,305.234,305.799,306.665,0.779
2011-11-23 19:52:00,137.189.27.61,0,2.975,3.711,4.303,0.375
2011-11-23 19:52:00,64.57.17.162,0,209.217,210.125,211.322,0.648
2011-11-23 19:52:00,206.12.24.110,0,202.183,203.389,205.538,1.149
2011-11-23 19:52:00,193.48.99.79,0,293.280,294.197,294.739,0.518
2011-11-23 19:52:00,130.246.179.197,0,293.151,293.629,296.186,0.820
2011-11-23 19:52:00,90.147.67.252,0,306.307,307.190,308.660,1.004
2011-11-29 15:52:00,137.189.27.61,0,3.119,4.217,10.333,1.698
2011-11-29 15:52:00,64.57.17.162,0,209.247,210.085,210.580,0.715
2011-11-29 15:52:00,206.12.24.110,0,202.026,204.069,207.343,1.676
2011-11-29 15:52:00,193.48.99.79,0,292.663,295.613,300.944,2.446
2011-11-29 15:52:00,130.246.179.197,0,292.703,293.991,296.073,1.121
2011-11-29 15:52:00,90.147.67.252,0,305.827,306.788,308.221,0.941
2011-11-18 16:52:00,137.189.27.61,0,3.175,3.847,4.551,0.390
2011-11-18 16:52:00,64.57.17.162,0,209.581,210.608,212.268,0.857
2011-11-18 16:52:00,206.12.24.110,0,250.857,256.107,288.016,9.057
2011-11-18 16:52:00,193.48.99.79,0,292.359,293.810,296.014,1.127
2011-11-18 16:52:00,130.246.179.197,0,291.602,292.732,295.288,1.174
2011-11-18 16:52:00,90.147.67.252,0,307.647,309.094,319.195,2.714
2011-11-15 06:52:00,137.189.27.61,0,1.696,2.487,3.039,0.503
2011-11-15 06:52:00,64.57.17.162,0,208.203,209.159,210.024,0.748
2011-11-15 06:52:00,206.12.24.110,0,247.712,251.624,272.192,6.450
2011-11-15 06:52:00,193.48.99.79,0,291.297,292.134,292.860,0.758
2011-11-15 06:52:00,130.246.179.197,0,291.100,291.491,292.306,0.650
2011-11-15 06:52:00,90.147.67.252,0,305.144,306.504,311.125,1.851
2011-11-22 15:22:00,137.189.27.61,0,2.829,5.694,32.424,6.924
2011-11-22 15:22:00,64.57.17.162,0,209.665,210.585,214.213,1.256
2011-11-22 15:22:00,206.12.24.110,0,202.658,204.681,208.185,1.574
2011-11-22 15:22:00,193.48.99.79,6,290.323,293.084,300.066,3.203
2011-11-22 15:22:00,130.246.179.197,0,290.791,293.976,301.215,3.438
2011-11-22 15:22:00,90.147.67.252,0,303.539,305.435,309.247,1.494
2011-11-28 00:52:00,137.189.27.61,0,2.879,3.381,4.028,0.428
2011-11-28 00:52:00,64.57.17.162,0,209.159,209.472,210.156,0.472
2011-11-28 00:52:00,206.12.24.110,0,201.163,202.152,203.161,0.534
2011-11-28 00:52:00,193.48.99.79,0,291.266,292.113,293.248,0.749
2011-11-28 00:52:00,130.246.179.197,0,291.272,296.069,300.290,3.591
2011-11-28 00:52:00,90.147.67.252,0,304.294,305.601,307.600,1.165
2011-11-14 05:52:00,137.189.27.61,0,1.944,2.713,3.000,0.405
2011-11-14 05:52:00,64.57.17.162,0,208.262,209.047,210.086,0.584
2011-11-14 05:52:00,206.12.24.110,0,247.585,249.289,259.227,2.779
2011-11-14 05:52:00,193.48.99.79,0,291.225,291.312,291.754,0.412
2011-11-14 05:52:00,130.246.179.197,0,290.415,291.214,291.908,0.810
2011-11-14 05:52:00,90.147.67.252,0,304.266,305.908,312.038,2.251
2011-11-19 02:52:00,137.189.27.61,0,2.204,2.922,3.185,0.213
2011-11-19 02:52:00,64.57.17.162,0,209.171,209.471,210.191,0.489
2011-11-19 02:52:00,206.12.24.110,0,201.178,202.196,205.137,1.077
2011-11-19 02:52:00,193.48.99.79,0,289.221,289.754,290.283,0.705
2011-11-19 02:52:00,130.246.179.197,0,289.215,289.375,289.993,0.775
2011-11-19 02:52:00,90.147.67.252,0,304.677,305.286,305.894,0.567
2011-11-14 22:52:00,137.189.27.61,0,2.316,5.590,41.035,9.164
2011-11-14 22:52:00,64.57.17.162,0,209.167,209.929,210.273,0.591
2011-11-14 22:52:00,206.12.24.110,0,272.293,314.178,357.214,22.768
2011-11-14 22:52:00,193.48.99.79,6,292.223,292.791,293.455,0.426
2011-11-14 22:52:00,130.246.179.197,0,292.262,292.837,295.241,0.817
2011-11-14 22:52:00,90.147.67.252,0,305.429,306.951,310.209,1.216
2011-11-18 09:52:00,137.189.27.61,0,2.384,3.355,4.469,0.563
2011-11-18 09:52:00,64.57.17.162,0,209.217,209.911,210.201,0.620
2011-11-18 09:52:00,206.12.24.110,0,281.285,318.976,339.800,17.037
2011-11-18 09:52:00,193.48.99.79,0,291.244,292.156,293.095,0.768
2011-11-18 09:52:00,130.246.179.197,0,291.245,296.673,305.034,3.401
2011-11-18 09:52:00,90.147.67.252,0,307.247,307.842,309.288,0.574
2011-11-16 03:52:00,137.189.27.61,0,2.041,2.747,3.050,0.289
2011-11-16 03:52:00,64.57.17.162,0,208.365,209.239,210.035,0.602
2011-11-16 03:52:00,206.12.24.110,0,248.219,250.672,257.317,2.963
2011-11-16 03:52:00,193.48.99.79,6,291.195,291.414,292.277,0.369
2011-11-16 03:52:00,130.246.179.197,0,290.550,291.363,292.234,0.498
2011-11-16 03:52:00,90.147.67.252,0,304.234,305.147,307.301,1.038
2011-11-28 05:52:00,137.189.27.61,6,1.970,2.544,2.984,0.454
2011-11-28 05:52:00,64.57.17.162,0,208.153,208.552,209.279,0.637
2011-11-28 05:52:00,206.12.24.110,0,200.645,201.287,202.161,0.623
2011-11-28 05:52:00,193.48.99.79,0,290.700,291.405,293.214,0.841
2011-11-28 05:52:00,130.246.179.197,0,290.391,291.488,293.061,0.859
2011-11-28 05:52:00,90.147.67.252,0,304.153,304.534,306.277,0.680
2011-11-22 05:22:00,137.189.27.61,0,1.990,2.759,3.002,0.382
2011-11-22 05:22:00,64.57.17.162,0,208.312,209.169,210.019,0.411
2011-11-22 05:22:00,206.12.24.110,0,201.155,206.999,266.164,15.488
2011-11-22 05:22:00,193.48.99.79,0,289.228,289.370,290.189,0.756
2011-11-22 05:22:00,130.246.179.197,0,288.459,289.346,290.046,0.780
2011-11-22 05:22:00,90.147.67.252,0,302.204,302.946,304.268,0.873
2011-11-29 13:22:00,137.189.27.61,0,3.668,6.288,12.063,2.668
2011-11-29 13:22:00,64.57.17.162,0,212.245,215.865,223.869,2.796
2011-11-29 13:22:00,206.12.24.110,6,204.856,211.849,217.318,3.769
2011-11-29 13:22:00,193.48.99.79,0,293.047,296.360,302.172,2.355
2011-11-29 13:22:00,130.246.179.197,0,292.511,293.829,298.285,1.384
2011-11-29 13:22:00,90.147.67.252,0,306.079,307.133,309.509,1.058
2011-11-28 08:52:00,137.189.27.61,0,2.925,3.150,3.994,0.350
2011-11-28 08:52:00,64.57.17.162,0,208.210,209.217,210.101,0.525
2011-11-28 08:52:00,206.12.24.110,0,201.171,201.718,202.206,0.447
2011-11-28 08:52:00,193.48.99.79,0,291.195,291.623,293.289,0.818
2011-11-28 08:52:00,130.246.179.197,0,291.230,291.648,294.257,0.892
2011-11-28 08:52:00,90.147.67.252,0,304.169,304.885,306.121,0.663
2011-11-24 10:52:00,137.189.27.61,0,2.939,4.570,17.798,3.440
2011-11-24 10:52:00,64.57.17.162,0,209.808,210.183,211.085,0.700
2011-11-24 10:52:00,206.12.24.110,0,202.295,204.311,227.066,5.912
2011-11-24 10:52:00,193.48.99.79,0,296.311,298.619,315.266,4.492
2011-11-24 10:52:00,130.246.179.197,0,293.357,294.857,296.152,0.876
2011-11-24 10:52:00,90.147.67.252,0,309.203,309.766,313.303,1.007
2011-11-22 23:22:00,137.189.27.61,0,2.893,7.574,68.967,15.859
2011-11-22 23:22:00,64.57.17.162,0,209.193,209.864,210.467,0.625
2011-11-22 23:22:00,206.12.24.110,0,201.690,202.614,203.202,0.799
2011-11-22 23:22:00,193.48.99.79,6,289.616,295.482,299.241,2.995
2011-11-22 23:22:00,130.246.179.197,0,289.243,290.344,295.249,1.717
2011-11-22 23:22:00,90.147.67.252,6,303.227,309.744,316.266,3.874
2011-11-18 09:22:00,137.189.27.61,0,2.481,3.319,4.073,0.508
2011-11-18 09:22:00,64.57.17.162,0,209.134,209.857,211.203,0.852
2011-11-18 09:22:00,206.12.24.110,0,282.339,312.990,333.252,13.271
2011-11-18 09:22:00,193.48.99.79,0,291.235,291.881,292.318,0.673
2011-11-18 09:22:00,130.246.179.197,0,291.222,291.765,293.278,0.960
2011-11-18 09:22:00,90.147.67.252,0,307.236,307.602,308.324,0.701
2011-11-28 03:52:00,137.189.27.61,0,1.961,4.738,32.967,7.296
2011-11-28 03:52:00,64.57.17.162,0,208.184,208.984,210.069,0.720
2011-11-28 03:52:00,206.12.24.110,0,201.138,201.452,202.157,0.652
2011-11-28 03:52:00,193.48.99.79,0,291.066,291.373,292.272,0.674
2011-11-28 03:52:00,130.246.179.197,0,290.501,291.467,293.269,0.805
2011-11-28 03:52:00,90.147.67.252,0,304.225,305.149,308.356,0.985
2011-11-18 13:52:00,137.189.27.61,0,3.105,4.017,7.472,0.963
2011-11-18 13:52:00,64.57.17.162,0,209.281,210.229,211.434,0.640
2011-11-18 13:52:00,206.12.24.110,0,250.250,251.210,252.704,0.721
2011-11-18 13:52:00,193.48.99.79,0,291.804,292.817,294.215,0.955
2011-11-18 13:52:00,130.246.179.197,0,291.796,292.629,294.650,0.867
2011-11-18 13:52:00,90.147.67.252,0,307.360,308.278,309.756,0.618
2011-11-29 19:22:00,137.189.27.61,0,3.127,3.713,4.367,0.397
2011-11-29 19:22:00,64.57.17.162,0,209.281,210.110,211.199,0.517
2011-11-29 19:22:00,206.12.24.110,0,201.886,203.907,213.169,2.755
2011-11-29 19:22:00,193.48.99.79,0,292.281,292.935,294.146,0.791
2011-11-29 19:22:00,130.246.179.197,0,291.240,292.770,294.182,1.045
2011-11-29 19:22:00,90.147.67.252,0,305.310,306.250,308.011,0.954
2011-11-17 14:22:00,137.189.27.61,0,3.395,3.846,4.118,0.210
2011-11-17 14:22:00,64.57.17.162,0,209.262,210.637,212.831,1.040
2011-11-17 14:22:00,206.12.24.110,0,248.328,250.781,257.145,2.268
2011-11-17 14:22:00,193.48.99.79,0,291.678,292.882,294.170,0.898
2011-11-17 14:22:00,130.246.179.197,0,291.806,292.834,293.952,0.714
2011-11-17 14:22:00,90.147.67.252,0,305.190,306.226,308.319,1.100
2011-11-20 23:52:00,137.189.27.61,0,2.807,3.454,4.030,0.463
2011-11-20 23:52:00,64.57.17.162,0,209.168,209.849,210.185,0.706
2011-11-20 23:52:00,206.12.24.110,0,201.833,203.079,205.218,1.030
2011-11-20 23:52:00,193.48.99.79,0,293.224,293.722,294.548,0.693
2011-11-20 23:52:00,130.246.179.197,0,293.219,293.863,295.126,0.765
2011-11-20 23:52:00,90.147.67.252,0,306.211,306.824,308.185,0.927
2011-11-14 18:52:00,137.189.27.61,0,3.076,3.944,4.423,0.315
2011-11-14 18:52:00,64.57.17.162,0,209.159,210.160,210.860,0.542
2011-11-14 18:52:00,206.12.24.110,12,249.562,256.118,272.269,7.159
2011-11-14 18:52:00,193.48.99.79,12,292.350,299.454,307.333,5.587
2011-11-14 18:52:00,130.246.179.197,6,293.605,295.526,297.832,1.213
2011-11-14 18:52:00,90.147.67.252,0,305.185,309.269,316.487,3.556
2011-11-23 07:52:00,137.189.27.61,0,1.956,2.704,3.125,0.412
2011-11-23 07:52:00,64.57.17.162,0,208.330,209.223,210.062,0.457
2011-11-23 07:52:00,206.12.24.110,0,201.156,201.515,202.162,0.501
2011-11-23 07:52:00,193.48.99.79,0,289.194,289.351,290.234,0.568
2011-11-23 07:52:00,130.246.179.197,0,288.507,289.336,291.076,0.745
2011-11-23 07:52:00,90.147.67.252,0,302.116,303.367,305.242,1.039
2011-11-14 08:52:00,137.189.27.61,0,1.981,2.671,3.048,0.410
2011-11-14 08:52:00,64.57.17.162,0,208.839,209.369,210.163,0.555
2011-11-14 08:52:00,206.12.24.110,0,248.155,249.129,252.200,1.367
2011-11-14 08:52:00,193.48.99.79,0,292.217,292.331,292.879,0.427
2011-11-14 08:52:00,130.246.179.197,0,291.259,292.058,292.962,0.907
2011-11-14 08:52:00,90.147.67.252,0,305.219,305.948,307.189,0.670
2011-11-25 03:22:00,137.189.27.61,0,1.986,2.827,3.061,0.306
2011-11-25 03:22:00,64.57.17.162,0,209.154,209.359,210.136,0.345
2011-11-25 03:22:00,206.12.24.110,0,201.181,202.706,205.135,1.087
2011-11-25 03:22:00,193.48.99.79,0,291.181,291.739,294.129,1.062
2011-11-25 03:22:00,130.246.179.197,0,290.710,291.578,295.544,1.187
2011-11-25 03:22:00,90.147.67.252,0,304.216,304.837,306.301,1.053
2011-11-20 21:52:00,137.189.27.61,0,2.727,5.005,27.977,5.951
2011-11-20 21:52:00,64.57.17.162,6,210.087,214.167,218.211,2.696
2011-11-20 21:52:00,206.12.24.110,0,202.167,210.305,256.132,13.086
2011-11-20 21:52:00,193.48.99.79,0,293.245,293.827,295.217,0.595
2011-11-20 21:52:00,130.246.179.197,0,293.239,293.710,295.315,0.893
2011-11-20 21:52:00,90.147.67.252,0,306.187,306.822,307.832,0.851
2011-11-20 14:52:00,137.189.27.61,0,2.931,3.522,4.112,0.465
2011-11-20 14:52:00,64.57.17.162,0,209.223,210.049,210.325,0.580
2011-11-20 14:52:00,206.12.24.110,0,202.514,228.052,285.432,24.861
2011-11-20 14:52:00,193.48.99.79,0,293.195,293.776,294.614,0.757
2011-11-20 14:52:00,130.246.179.197,0,293.232,293.609,294.226,0.796
2011-11-20 14:52:00,90.147.67.252,0,306.254,306.976,308.461,0.731
2011-11-17 20:22:00,137.189.27.61,0,3.058,15.650,191.563,45.421
2011-11-17 20:22:00,64.57.17.162,0,209.188,209.888,210.619,0.427
2011-11-17 20:22:00,206.12.24.110,0,291.247,312.803,336.284,12.407
2011-11-17 20:22:00,193.48.99.79,0,291.241,292.273,293.163,0.800
2011-11-17 20:22:00,130.246.179.197,0,291.347,292.101,293.764,0.811
2011-11-17 20:22:00,90.147.67.252,0,305.254,306.371,307.793,1.077
2011-11-27 20:22:00,137.189.27.61,0,2.949,3.325,3.873,0.350
2011-11-27 20:22:00,64.57.17.162,0,209.189,209.865,210.247,0.662
2011-11-27 20:22:00,206.12.24.110,0,201.233,202.055,202.510,0.490
2011-11-27 20:22:00,193.48.99.79,0,291.285,292.341,294.264,1.032
2011-11-27 20:22:00,130.246.179.197,6,291.243,292.086,293.257,0.894
2011-11-27 20:22:00,90.147.67.252,0,304.273,305.759,310.685,1.472
2011-11-19 13:52:00,137.189.27.61,0,2.228,3.697,4.336,0.530
2011-11-19 13:52:00,64.57.17.162,0,209.203,209.931,211.144,0.774
2011-11-19 13:52:00,206.12.24.110,12,202.354,237.161,285.276,23.621
2011-11-19 13:52:00,193.48.99.79,0,289.311,290.421,291.230,0.746
2011-11-19 13:52:00,130.246.179.197,0,289.225,290.204,291.206,0.867
2011-11-19 13:52:00,90.147.67.252,0,303.214,303.482,304.284,0.723
2011-11-21 06:52:00,137.189.27.61,0,1.969,2.464,2.996,0.430
2011-11-21 06:52:00,64.57.17.162,0,208.287,209.174,210.074,0.661
2011-11-21 06:52:00,206.12.24.110,0,203.776,235.826,272.189,21.371
2011-11-21 06:52:00,193.48.99.79,0,288.711,289.161,289.633,0.773
2011-11-21 06:52:00,130.246.179.197,0,288.567,289.247,290.083,0.598
2011-11-21 06:52:00,90.147.67.252,0,303.433,304.327,305.049,0.832
2011-11-24 19:22:00,137.189.27.61,0,2.548,3.742,4.434,0.480
2011-11-24 19:22:00,64.57.17.162,0,209.275,210.037,210.568,0.707
2011-11-24 19:22:00,206.12.24.110,18,205.258,211.824,215.197,2.839
2011-11-24 19:22:00,193.48.99.79,0,291.188,292.647,294.294,0.904
2011-11-24 19:22:00,130.246.179.197,0,291.373,292.323,295.865,1.170
2011-11-24 19:22:00,90.147.67.252,0,305.692,311.419,319.715,4.176
2011-11-27 04:52:00,137.189.27.61,0,1.960,2.784,3.111,0.375
2011-11-27 04:52:00,64.57.17.162,0,208.183,208.739,209.188,0.591
2011-11-27 04:52:00,206.12.24.110,0,201.139,201.450,202.289,0.590
2011-11-27 04:52:00,193.48.99.79,0,291.223,291.410,292.251,0.761
2011-11-27 04:52:00,130.246.179.197,0,291.225,291.563,294.067,0.863
2011-11-27 04:52:00,90.147.67.252,0,304.227,304.464,305.239,0.657
2011-11-28 20:22:00,137.189.27.61,0,2.882,3.295,4.033,0.388
2011-11-28 20:22:00,64.57.17.162,0,209.145,209.847,210.746,0.586
2011-11-28 20:22:00,206.12.24.110,0,201.791,203.443,206.143,1.159
2011-11-28 20:22:00,193.48.99.79,0,291.828,292.552,294.329,0.919
2011-11-28 20:22:00,130.246.179.197,0,291.520,292.580,296.137,1.306
2011-11-28 20:22:00,90.147.67.252,0,304.660,305.714,308.504,1.004
2011-11-28 06:22:00,137.189.27.61,0,2.003,2.748,3.007,0.356
2011-11-28 06:22:00,64.57.17.162,0,208.122,208.451,209.162,0.745
2011-11-28 06:22:00,206.12.24.110,0,201.135,201.342,202.127,0.328
2011-11-28 06:22:00,193.48.99.79,0,291.232,293.416,296.252,1.640
2011-11-28 06:22:00,130.246.179.197,0,291.214,291.551,293.298,0.885
2011-11-28 06:22:00,90.147.67.252,0,304.111,304.661,309.748,1.419
2011-11-24 12:22:00,137.189.27.61,0,3.034,4.812,13.360,2.444
2011-11-24 12:22:00,64.57.17.162,0,210.083,213.256,218.999,2.256
2011-11-24 12:22:00,206.12.24.110,18,202.962,209.694,229.047,7.204
2011-11-24 12:22:00,193.48.99.79,0,297.014,299.503,305.001,2.698
2011-11-24 12:22:00,130.246.179.197,0,293.549,294.131,294.700,0.429
2011-11-24 12:22:00,90.147.67.252,0,307.045,310.005,318.469,3.132
2011-11-16 16:22:00,137.189.27.61,0,2.669,4.089,10.221,1.691
2011-11-16 16:22:00,64.57.17.162,0,209.938,210.894,211.992,0.767
2011-11-16 16:22:00,206.12.24.110,0,248.412,251.221,272.183,5.478
2011-11-16 16:22:00,193.48.99.79,0,292.118,293.037,294.856,0.822
2011-11-16 16:22:00,130.246.179.197,0,291.574,292.330,293.127,0.537
2011-11-16 16:22:00,90.147.67.252,0,305.206,306.790,312.521,1.857
2011-11-21 05:22:00,137.189.27.61,0,1.946,12.289,153.254,36.403
2011-11-21 05:22:00,64.57.17.162,0,208.320,209.177,210.060,0.549
2011-11-21 05:22:00,206.12.24.110,0,201.124,201.413,202.840,0.584
2011-11-21 05:22:00,193.48.99.79,0,289.047,289.274,289.572,0.609
2011-11-21 05:22:00,130.246.179.197,0,288.467,289.393,290.032,0.772
2011-11-21 05:22:00,90.147.67.252,0,302.149,302.521,303.283,0.538
2011-11-18 06:22:00,137.189.27.61,0,1.959,2.477,3.016,0.474
2011-11-18 06:22:00,64.57.17.162,0,208.155,209.041,209.233,0.697
2011-11-18 06:22:00,206.12.24.110,0,251.800,297.671,336.281,27.944
2011-11-18 06:22:00,193.48.99.79,0,290.942,291.266,291.743,0.590
2011-11-18 06:22:00,130.246.179.197,0,290.291,291.359,293.299,0.867
2011-11-18 06:22:00,90.147.67.252,0,306.265,306.776,307.877,0.801
2011-11-17 01:52:00,137.189.27.61,0,1.997,3.041,4.118,0.564
2011-11-17 01:52:00,64.57.17.162,0,209.150,209.380,210.140,0.552
2011-11-17 01:52:00,206.12.24.110,0,248.220,251.532,260.248,4.164
2011-11-17 01:52:00,193.48.99.79,0,291.232,291.568,292.280,0.513
2011-11-17 01:52:00,130.246.179.197,0,291.200,292.190,302.379,2.735
2011-11-17 01:52:00,90.147.67.252,0,304.229,305.034,306.316,0.858
2011-11-18 08:52:00,137.189.27.61,0,1.943,2.796,3.124,0.344
2011-11-18 08:52:00,64.57.17.162,0,208.506,209.369,210.185,0.564
2011-11-18 08:52:00,206.12.24.110,0,284.258,314.758,340.311,19.022
2011-11-18 08:52:00,193.48.99.79,0,291.200,291.282,291.756,0.554
2011-11-18 08:52:00,130.246.179.197,0,291.236,291.534,292.267,0.594
2011-11-18 08:52:00,90.147.67.252,0,306.255,306.718,307.314,0.636
2011-11-16 13:22:00,137.189.27.61,0,3.592,5.130,12.118,2.152
2011-11-16 13:22:00,64.57.17.162,0,209.462,214.530,220.019,2.842
2011-11-16 13:22:00,206.12.24.110,0,248.665,255.724,275.055,6.469
2011-11-16 13:22:00,193.48.99.79,0,291.401,292.974,294.517,0.689
2011-11-16 13:22:00,130.246.179.197,0,292.790,294.565,298.863,1.492
2011-11-16 13:22:00,90.147.67.252,0,305.848,308.471,326.314,4.894
2011-11-16 18:22:00,137.189.27.61,0,2.660,3.762,4.598,0.555
2011-11-16 18:22:00,64.57.17.162,0,209.685,210.124,210.574,0.373
2011-11-16 18:22:00,206.12.24.110,0,248.709,249.415,250.570,0.541
2011-11-16 18:22:00,193.48.99.79,0,292.497,293.729,294.369,0.744
2011-11-16 18:22:00,130.246.179.197,0,291.799,292.462,293.250,0.741
2011-11-16 18:22:00,90.147.67.252,0,305.233,305.745,307.296,0.946
2011-11-26 03:52:00,137.189.27.61,0,1.964,3.014,3.988,0.484
2011-11-26 03:52:00,64.57.17.162,0,209.071,209.340,210.202,0.547
2011-11-26 03:52:00,206.12.24.110,0,201.209,202.650,206.193,1.221
2011-11-26 03:52:00,193.48.99.79,0,291.204,291.545,293.297,0.714
2011-11-26 03:52:00,130.246.179.197,0,291.220,291.647,294.235,0.968
2011-11-26 03:52:00,90.147.67.252,0,304.259,305.005,306.252,1.004
2011-11-16 11:22:00,137.189.27.61,0,2.901,3.574,4.515,0.443
2011-11-16 11:22:00,64.57.17.162,0,209.261,210.245,211.644,0.876
2011-11-16 11:22:00,206.12.24.110,0,248.310,249.574,252.000,0.902
2011-11-16 11:22:00,193.48.99.79,0,291.289,293.494,301.737,2.379
2011-11-16 11:22:00,130.246.179.197,0,291.496,293.123,297.337,1.855
2011-11-16 11:22:00,90.147.67.252,0,305.276,306.218,307.854,0.713
2011-11-26 16:52:00,137.189.27.61,0,2.755,3.812,4.404,0.378
2011-11-26 16:52:00,64.57.17.162,0,209.179,210.105,211.128,0.613
2011-11-26 16:52:00,206.12.24.110,0,202.211,203.658,209.255,1.873
2011-11-26 16:52:00,193.48.99.79,0,291.268,292.265,294.207,0.782
2011-11-26 16:52:00,130.246.179.197,6,291.245,291.904,292.704,0.594
2011-11-26 16:52:00,90.147.67.252,0,304.705,305.416,306.407,0.786
2011-11-28 07:52:00,137.189.27.61,0,1.973,2.526,2.986,0.406
2011-11-28 07:52:00,64.57.17.162,0,208.177,208.676,209.140,0.544
2011-11-28 07:52:00,206.12.24.110,0,201.148,201.372,202.167,0.439
2011-11-28 07:52:00,193.48.99.79,0,291.194,291.644,294.246,0.972
2011-11-28 07:52:00,130.246.179.197,0,290.476,291.378,293.204,0.913
2011-11-28 07:52:00,90.147.67.252,0,304.241,304.638,305.311,0.479
2011-11-29 05:22:00,137.189.27.61,0,1.952,2.674,3.031,0.436
2011-11-29 05:22:00,64.57.17.162,0,208.145,208.340,209.142,0.510
2011-11-29 05:22:00,206.12.24.110,0,201.140,201.334,202.155,0.344
2011-11-29 05:22:00,193.48.99.79,0,291.244,292.343,296.872,1.494
2011-11-29 05:22:00,130.246.179.197,0,290.244,291.434,294.566,1.257
2011-11-29 05:22:00,90.147.67.252,0,304.256,305.241,311.262,1.702
2011-11-20 00:22:00,137.189.27.61,0,2.885,3.699,4.023,0.432
2011-11-20 00:22:00,64.57.17.162,0,209.179,210.070,210.212,0.619
2011-11-20 00:22:00,206.12.24.110,0,201.614,202.566,203.528,0.809
2011-11-20 00:22:00,193.48.99.79,0,291.267,292.222,293.236,0.465
2011-11-20 00:22:00,130.246.179.197,0,291.208,291.807,293.165,0.918
2011-11-20 00:22:00,90.147.67.252,0,305.218,305.542,306.611,0.804
2011-11-20 08:52:00,137.189.27.61,0,1.884,2.553,3.036,0.407
2011-11-20 08:52:00,64.57.17.162,0,208.282,209.147,209.720,0.659
2011-11-20 08:52:00,206.12.24.110,0,201.167,203.986,209.142,2.671
2011-11-20 08:52:00,193.48.99.79,0,292.512,293.257,293.917,0.486
2011-11-20 08:52:00,130.246.179.197,0,292.157,292.879,293.919,0.890
2011-11-20 08:52:00,90.147.67.252,0,306.157,306.528,308.177,0.835
2011-11-23 15:52:00,137.189.27.61,0,3.468,18.385,179.682,41.756
2011-11-23 15:52:00,64.57.17.162,12,211.291,217.313,226.098,4.626
2011-11-23 15:52:00,206.12.24.110,31,202.417,206.043,222.779,5.543
2011-11-23 15:52:00,193.48.99.79,0,293.562,299.764,351.130,13.620
2011-11-23 15:52:00,130.246.179.197,0,293.804,295.546,301.079,2.278
2011-11-23 15:52:00,90.147.67.252,0,306.652,309.973,314.552,2.532
2011-11-27 17:22:00,137.189.27.61,0,2.865,3.366,4.036,0.464
2011-11-27 17:22:00,64.57.17.162,6,209.491,210.548,212.237,0.987
2011-11-27 17:22:00,206.12.24.110,6,202.213,242.753,255.183,20.640
2011-11-27 17:22:00,193.48.99.79,0,291.446,292.222,293.096,0.706
2011-11-27 17:22:00,130.246.179.197,0,291.227,292.011,293.274,0.822
2011-11-27 17:22:00,90.147.67.252,0,305.055,305.880,308.210,1.071
2011-11-26 05:22:00,137.189.27.61,0,1.968,9.462,110.446,26.076
2011-11-26 05:22:00,64.57.17.162,0,208.261,209.163,210.085,0.743
2011-11-26 05:22:00,206.12.24.110,0,206.212,248.719,283.701,19.258
2011-11-26 05:22:00,193.48.99.79,0,291.228,293.474,301.706,3.641
