Datetime,DestIP,hops
2011-11-24 04:22:00,193.48.99.79,21
2011-11-24 04:22:00,130.246.179.197,21
2011-11-24 04:22:00,90.147.67.252,22
2011-11-23 19:52:00,137.189.27.61,7
2011-11-23 19:52:00,64.57.17.162,11
2011-11-23 19:52:00,206.12.24.110,14
2011-11-23 19:52:00,193.48.99.79,21
2011-11-23 19:52:00,130.246.179.197,21
2011-11-23 19:52:00,90.147.67.252,22
2011-11-15 15:52:00,137.189.27.61,7
2011-11-15 15:52:00,64.57.17.162,11
2011-11-15 15:52:00,206.12.24.110,14
2011-11-15 15:52:00,193.48.99.79,21
2011-11-15 15:52:00,130.246.179.197,21
2011-11-15 15:52:00,90.147.67.252,22
2011-11-20 06:52:00,137.189.27.61,7
2011-11-20 06:52:00,64.57.17.162,11
2011-11-20 06:52:00,206.12.24.110,14
2011-11-20 06:52:00,193.48.99.79,21
2011-11-20 06:52:00,130.246.179.197,21
2011-11-20 06:52:00,90.147.67.252,22
2011-11-16 20:52:00,137.189.27.61,7
2011-11-16 20:52:00,64.57.17.162,11
2011-11-16 20:52:00,206.12.24.110,14
2011-11-16 20:52:00,193.48.99.79,21
2011-11-16 20:52:00,130.246.179.197,21
2011-11-16 20:52:00,90.147.67.252,22
2011-11-27 11:22:00,137.189.27.61,7
2011-11-27 11:22:00,64.57.17.162,11
2011-11-27 11:22:00,206.12.24.110,14
2011-11-27 11:22:00,193.48.99.79,21
2011-11-27 11:22:00,130.246.179.197,21
2011-11-27 11:22:00,90.147.67.252,22
2011-11-18 20:52:00,137.189.27.61,7
2011-11-18 20:52:00,64.57.17.162,11
2011-11-18 20:52:00,206.12.24.110,14
2011-11-18 20:52:00,193.48.99.79,21
2011-11-18 20:52:00,130.246.179.197,21
2011-11-18 20:52:00,90.147.67.252,23
2011-11-16 18:52:00,137.189.27.61,7
2011-11-16 18:52:00,64.57.17.162,11
2011-11-16 18:52:00,206.12.24.110,14
2011-11-16 18:52:00,193.48.99.79,21
2011-11-16 18:52:00,130.246.179.197,21
2011-11-16 18:52:00,90.147.67.252,22
2011-11-17 10:22:00,137.189.27.61,7
2011-11-17 10:22:00,64.57.17.162,11
2011-11-17 10:22:00,206.12.24.110,14
2011-11-17 10:22:00,193.48.99.79,21
2011-11-17 10:22:00,130.246.179.197,21
2011-11-17 10:22:00,90.147.67.252,22
2011-11-26 12:22:00,137.189.27.61,7
2011-11-26 12:22:00,64.57.17.162,11
2011-11-26 12:22:00,206.12.24.110,14
2011-11-26 12:22:00,193.48.99.79,21
2011-11-26 12:22:00,130.246.179.197,21
2011-11-26 12:22:00,90.147.67.252,22
2011-11-15 22:52:00,137.189.27.61,7
2011-11-15 22:52:00,64.57.17.162,11
2011-11-15 22:52:00,206.12.24.110,14
2011-11-15 22:52:00,193.48.99.79,21
2011-11-15 22:52:00,130.246.179.197,21
2011-11-15 22:52:00,90.147.67.252,22
2011-11-15 11:22:00,137.189.27.61,7
2011-11-15 11:22:00,64.57.17.162,11
2011-11-15 11:22:00,206.12.24.110,14
2011-11-15 11:22:00,193.48.99.79,21
2011-11-15 11:22:00,130.246.179.197,21
2011-11-15 11:22:00,90.147.67.252,22
2011-11-27 23:52:00,137.189.27.61,7
2011-11-27 23:52:00,64.57.17.162,11
2011-11-27 23:52:00,206.12.24.110,14
2011-11-27 23:52:00,193.48.99.79,21
2011-11-27 23:52:00,130.246.179.197,21
2011-11-27 23:52:00,90.147.67.252,22
2011-11-27 18:52:00,137.189.27.61,7
2011-11-27 18:52:00,64.57.17.162,11
2011-11-27 18:52:00,206.12.24.110,14
2011-11-27 18:52:00,193.48.99.79,21
2011-11-27 18:52:00,130.246.179.197,21
2011-11-27 18:52:00,90.147.67.252,22
2011-11-28 06:22:00,137.189.27.61,7
2011-11-28 06:22:00,64.57.17.162,11
2011-11-28 06:22:00,206.12.24.110,14
2011-11-28 06:22:00,193.48.99.79,21
2011-11-28 06:22:00,130.246.179.197,21
2011-11-28 06:22:00,90.147.67.252,22
2011-11-15 04:52:00,137.189.27.61,7
2011-11-15 04:52:00,64.57.17.162,11
2011-11-15 04:52:00,206.12.24.110,14
2011-11-15 04:52:00,193.48.99.79,21
2011-11-15 04:52:00,130.246.179.197,21
2011-11-15 04:52:00,90.147.67.252,22
2011-11-21 15:22:00,137.189.27.61,7
2011-11-21 15:22:00,64.57.17.162,11
2011-11-21 15:22:00,206.12.24.110,14
2011-11-21 15:22:00,193.48.99.79,21
2011-11-21 15:22:00,130.246.179.197,21
2011-11-21 15:22:00,90.147.67.252,22
2011-11-23 22:52:00,137.189.27.61,7
2011-11-23 22:52:00,64.57.17.162,11
2011-11-23 22:52:00,206.12.24.110,14
2011-11-23 22:52:00,193.48.99.79,21
2011-11-23 22:52:00,130.246.179.197,21
2011-11-23 22:52:00,90.147.67.252,22
2011-11-29 08:52:00,137.189.27.61,7
2011-11-29 08:52:00,64.57.17.162,11
2011-11-29 08:52:00,206.12.24.110,14
2011-11-29 08:52:00,193.48.99.79,21
2011-11-29 08:52:00,130.246.179.197,21
2011-11-29 08:52:00,90.147.67.252,22
2011-11-13 13:22:00,137.189.27.61,7
2011-11-13 13:22:00,64.57.17.162,11
2011-11-13 13:22:00,206.12.24.110,14
2011-11-13 13:22:00,193.48.99.79,21
2011-11-13 13:22:00,130.246.179.197,21
2011-11-13 13:22:00,90.147.67.252,22
2011-11-13 13:52:00,137.189.27.61,7
2011-11-13 13:52:00,64.57.17.162,11
2011-11-13 13:52:00,206.12.24.110,14
2011-11-13 13:52:00,193.48.99.79,21
2011-11-13 13:52:00,130.246.179.197,21
2011-11-13 13:52:00,90.147.67.252,22
2011-11-25 05:22:00,137.189.27.61,7
2011-11-25 05:22:00,64.57.17.162,11
2011-11-25 05:22:00,206.12.24.110,14
2011-11-25 05:22:00,193.48.99.79,21
2011-11-25 05:22:00,130.246.179.197,21
2011-11-25 05:22:00,90.147.67.252,22
2011-11-19 12:52:00,137.189.27.61,7
2011-11-19 12:52:00,64.57.17.162,11
2011-11-19 12:52:00,206.12.24.110,14
2011-11-19 12:52:00,193.48.99.79,21
2011-11-19 12:52:00,130.246.179.197,21
2011-11-19 12:52:00,90.147.67.252,22
2011-11-13 04:22:00,137.189.27.61,7
2011-11-13 04:22:00,64.57.17.162,11
2011-11-13 04:22:00,206.12.24.110,14
2011-11-13 04:22:00,193.48.99.79,21
2011-11-13 04:22:00,130.246.179.197,21
2011-11-13 04:22:00,90.147.67.252,22
2011-11-29 23:22:00,137.189.27.61,7
2011-11-29 23:22:00,64.57.17.162,11
2011-11-29 23:22:00,206.12.24.110,14
2011-11-29 23:22:00,193.48.99.79,21
2011-11-29 23:22:00,130.246.179.197,21
2011-11-29 23:22:00,90.147.67.252,22
2011-11-15 18:52:00,137.189.27.61,7
2011-11-15 18:52:00,64.57.17.162,11
2011-11-15 18:52:00,206.12.24.110,14
2011-11-15 18:52:00,193.48.99.79,21
2011-11-15 18:52:00,130.246.179.197,21
2011-11-15 18:52:00,90.147.67.252,22
2011-11-18 05:22:00,137.189.27.61,7
2011-11-18 05:22:00,64.57.17.162,11
2011-11-18 05:22:00,206.12.24.110,14
2011-11-18 05:22:00,193.48.99.79,21
2011-11-18 05:22:00,130.246.179.197,21
2011-11-18 05:22:00,90.147.67.252,23
2011-11-28 05:52:00,137.189.27.61,7
2011-11-28 05:52:00,64.57.17.162,11
2011-11-28 05:52:00,206.12.24.110,14
2011-11-28 05:52:00,193.48.99.79,21
2011-11-28 05:52:00,130.246.179.197,21
2011-11-28 05:52:00,90.147.67.252,22
2011-11-15 14:52:00,137.189.27.61,7
2011-11-15 14:52:00,64.57.17.162,11
2011-11-15 14:52:00,206.12.24.110,14
2011-11-15 14:52:00,193.48.99.79,21
2011-11-15 14:52:00,130.246.179.197,21
2011-11-15 14:52:00,90.147.67.252,22
2011-11-16 10:22:00,137.189.27.61,7
2011-11-16 10:22:00,64.57.17.162,11
2011-11-16 10:22:00,206.12.24.110,14
2011-11-16 10:22:00,193.48.99.79,21
2011-11-16 10:22:00,130.246.179.197,21
2011-11-16 10:22:00,90.147.67.252,22
2011-11-16 07:52:00,137.189.27.61,7
2011-11-16 07:52:00,64.57.17.162,11
2011-11-16 07:52:00,206.12.24.110,14
2011-11-16 07:52:00,193.48.99.79,21
2011-11-16 07:52:00,130.246.179.197,21
2011-11-16 07:52:00,90.147.67.252,22
2011-11-28 08:22:00,137.189.27.61,7
2011-11-28 08:22:00,64.57.17.162,11
2011-11-28 08:22:00,206.12.24.110,14
2011-11-28 08:22:00,193.48.99.79,21
2011-11-28 08:22:00,130.246.179.197,21
2011-11-28 08:22:00,90.147.67.252,22
2011-11-15 06:22:00,137.189.27.61,7
2011-11-15 06:22:00,64.57.17.162,11
2011-11-15 06:22:00,206.12.24.110,14
2011-11-15 06:22:00,193.48.99.79,21
2011-11-15 06:22:00,130.246.179.197,21
2011-11-15 06:22:00,90.147.67.252,22
2011-11-18 03:22:00,137.189.27.61,7
2011-11-18 03:22:00,64.57.17.162,11
2011-11-18 03:22:00,206.12.24.110,14
2011-11-18 03:22:00,193.48.99.79,21
2011-11-18 03:22:00,130.246.179.197,21
2011-11-18 03:22:00,90.147.67.252,23
2011-11-16 08:22:00,137.189.27.61,7
2011-11-16 08:22:00,64.57.17.162,11
2011-11-16 08:22:00,206.12.24.110,14
2011-11-16 08:22:00,193.48.99.79,21
2011-11-16 08:22:00,130.246.179.197,21
2011-11-16 08:22:00,90.147.67.252,22
2011-11-26 23:22:00,137.189.27.61,7
2011-11-26 23:22:00,64.57.17.162,11
2011-11-26 23:22:00,206.12.24.110,14
2011-11-26 23:22:00,193.48.99.79,21
2011-11-26 23:22:00,130.246.179.197,21
2011-11-26 23:22:00,90.147.67.252,22
2011-11-21 06:22:00,137.189.27.61,7
2011-11-21 06:22:00,64.57.17.162,11
2011-11-21 06:22:00,206.12.24.110,14
2011-11-21 06:22:00,193.48.99.79,21
2011-11-21 06:22:00,130.246.179.197,21
2011-11-21 06:22:00,90.147.67.252,22
2011-11-21 08:22:00,137.189.27.61,7
2011-11-21 08:22:00,64.57.17.162,11
2011-11-21 08:22:00,206.12.24.110,14
2011-11-21 08:22:00,193.48.99.79,21
2011-11-21 08:22:00,130.246.179.197,21
2011-11-21 08:22:00,90.147.67.252,22
2011-11-25 10:22:00,137.189.27.61,7
2011-11-25 10:22:00,64.57.17.162,11
2011-11-25 10:22:00,206.12.24.110,14
2011-11-25 10:22:00,193.48.99.79,21
2011-11-25 10:22:00,130.246.179.197,21
2011-11-25 10:22:00,90.147.67.252,22
2011-11-23 10:52:00,137.189.27.61,7
2011-11-23 10:52:00,64.57.17.162,11
2011-11-23 10:52:00,206.12.24.110,14
2011-11-23 10:52:00,193.48.99.79,21
2011-11-23 10:52:00,130.246.179.197,21
2011-11-23 10:52:00,90.147.67.252,22
2011-11-24 18:52:00,137.189.27.61,7
2011-11-24 18:52:00,64.57.17.162,11
2011-11-24 18:52:00,206.12.24.110,14
2011-11-24 18:52:00,193.48.99.79,21
2011-11-24 18:52:00,130.246.179.197,21
2011-11-24 18:52:00,90.147.67.252,22
2011-11-23 20:22:00,137.189.27.61,7
2011-11-23 20:22:00,64.57.17.162,11
2011-11-23 20:22:00,206.12.24.110,14
2011-11-23 20:22:00,193.48.99.79,21
2011-11-23 20:22:00,130.246.179.197,21
2011-11-23 20:22:00,90.147.67.252,22
2011-11-13 12:52:00,137.189.27.61,7
2011-11-13 12:52:00,64.57.17.162,11
2011-11-13 12:52:00,206.12.24.110,14
2011-11-13 12:52:00,193.48.99.79,21
2011-11-13 12:52:00,130.246.179.197,21
2011-11-13 12:52:00,90.147.67.252,22
2011-11-22 19:22:00,137.189.27.61,7
2011-11-22 19:22:00,64.57.17.162,11
2011-11-22 19:22:00,206.12.24.110,14
2011-11-22 19:22:00,193.48.99.79,21
2011-11-22 19:22:00,130.246.179.197,21
2011-11-22 19:22:00,90.147.67.252,22
2011-11-15 10:22:00,137.189.27.61,7
2011-11-15 10:22:00,64.57.17.162,11
2011-11-15 10:22:00,206.12.24.110,14
2011-11-15 10:22:00,193.48.99.79,21
2011-11-15 10:22:00,130.246.179.197,21
2011-11-15 10:22:00,90.147.67.252,22
2011-11-16 22:22:00,137.189.27.61,7
2011-11-16 22:22:00,64.57.17.162,11
2011-11-16 22:22:00,206.12.24.110,14
2011-11-16 22:22:00,193.48.99.79,21
2011-11-16 22:22:00,130.246.179.197,21
2011-11-16 22:22:00,90.147.67.252,22
2011-11-13 07:22:00,137.189.27.61,7
2011-11-13 07:22:00,64.57.17.162,11
2011-11-13 07:22:00,206.12.24.110,15
2011-11-13 07:22:00,193.48.99.79,21
2011-11-13 07:22:00,130.246.179.197,21
2011-11-13 07:22:00,90.147.67.252,22
2011-11-22 09:52:00,137.189.27.61,7
2011-11-22 09:52:00,64.57.17.162,11
2011-11-22 09:52:00,206.12.24.110,14
2011-11-22 09:52:00,193.48.99.79,21
2011-11-22 09:52:00,130.246.179.197,21
2011-11-22 09:52:00,90.147.67.252,22
2011-11-26 15:52:00,137.189.27.61,7
2011-11-26 15:52:00,64.57.17.162,11
2011-11-26 15:52:00,206.12.24.110,14
2011-11-26 15:52:00,193.48.99.79,21
2011-11-26 15:52:00,130.246.179.197,21
2011-11-26 15:52:00,90.147.67.252,22
2011-11-26 08:22:00,137.189.27.61,7
2011-11-26 08:22:00,64.57.17.162,11
2011-11-26 08:22:00,206.12.24.110,14
2011-11-26 08:22:00,193.48.99.79,21
2011-11-26 08:22:00,130.246.179.197,21
2011-11-26 08:22:00,90.147.67.252,22
2011-11-17 08:52:00,137.189.27.61,7
2011-11-17 08:52:00,64.57.17.162,11
2011-11-17 08:52:00,206.12.24.110,14
2011-11-17 08:52:00,193.48.99.79,21
2011-11-17 08:52:00,130.246.179.197,21
2011-11-17 08:52:00,90.147.67.252,22
2011-11-23 01:52:00,137.189.27.61,7
2011-11-23 01:52:00,64.57.17.162,11
2011-11-23 01:52:00,206.12.24.110,14
2011-11-23 01:52:00,193.48.99.79,21
2011-11-23 01:52:00,130.246.179.197,21
2011-11-23 01:52:00,90.147.67.252,22
2011-11-23 23:22:00,137.189.27.61,7
2011-11-23 23:22:00,64.57.17.162,11
2011-11-23 23:22:00,206.12.24.110,14
2011-11-23 23:22:00,193.48.99.79,21
2011-11-23 23:22:00,130.246.179.197,21
2011-11-23 23:22:00,90.147.67.252,22
2011-11-28 00:52:00,137.189.27.61,7
2011-11-28 00:52:00,64.57.17.162,11
2011-11-28 00:52:00,206.12.24.110,14
2011-11-28 00:52:00,193.48.99.79,21
2011-11-28 00:52:00,130.246.179.197,21
2011-11-28 00:52:00,90.147.67.252,22
2011-11-27 03:22:00,137.189.27.61,7
2011-11-27 03:22:00,64.57.17.162,11
2011-11-27 03:22:00,206.12.24.110,14
2011-11-27 03:22:00,193.48.99.79,21
2011-11-27 03:22:00,130.246.179.197,21
2011-11-27 03:22:00,90.147.67.252,22
2011-11-25 02:52:00,137.189.27.61,7
2011-11-25 02:52:00,64.57.17.162,11
2011-11-25 02:52:00,206.12.24.110,14
2011-11-25 02:52:00,193.48.99.79,21
2011-11-25 02:52:00,130.246.179.197,21
2011-11-25 02:52:00,90.147.67.252,22
2011-11-20 07:22:00,137.189.27.61,7
2011-11-20 07:22:00,64.57.17.162,11
2011-11-20 07:22:00,206.12.24.110,14
2011-11-20 07:22:00,193.48.99.79,21
2011-11-20 07:22:00,130.246.179.197,21
2011-11-20 07:22:00,90.147.67.252,22
2011-11-25 02:22:00,137.189.27.61,7
2011-11-25 02:22:00,64.57.17.162,11
2011-11-25 02:22:00,206.12.24.110,14
2011-11-25 02:22:00,193.48.99.79,21
2011-11-25 02:22:00,130.246.179.197,21
2011-11-25 02:22:00,90.147.67.252,22
2011-11-19 10:52:00,137.189.27.61,7
2011-11-19 10:52:00,64.57.17.162,11
2011-11-19 10:52:00,206.12.24.110,14
2011-11-19 10:52:00,193.48.99.79,21
2011-11-19 10:52:00,130.246.179.197,21
2011-11-19 10:52:00,90.147.67.252,22
2011-11-17 22:22:00,137.189.27.61,7
2011-11-17 22:22:00,64.57.17.162,11
2011-11-17 22:22:00,206.12.24.110,14
2011-11-17 22:22:00,193.48.99.79,21
2011-11-17 22:22:00,130.246.179.197,21
2011-11-17 22:22:00,90.147.67.252,23
2011-11-20 21:22:00,137.189.27.61,7
2011-11-20 21:22:00,64.57.17.162,11
2011-11-20 21:22:00,206.12.24.110,14
2011-11-20 21:22:00,193.48.99.79,21
2011-11-20 21:22:00,130.246.179.197,21
2011-11-20 21:22:00,90.147.67.252,22
2011-11-25 08:52:00,137.189.27.61,7
2011-11-25 08:52:00,64.57.17.162,11
2011-11-25 08:52:00,206.12.24.110,14
2011-11-25 08:52:00,193.48.99.79,21
2011-11-25 08:52:00,130.246.179.197,21
2011-11-25 08:52:00,90.147.67.252,22
2011-11-29 05:22:00,137.189.27.61,7
2011-11-29 05:22:00,64.57.17.162,11
2011-11-29 05:22:00,206.12.24.110,14
2011-11-29 05:22:00,193.48.99.79,21
2011-11-29 05:22:00,130.246.179.197,21
2011-11-29 05:22:00,90.147.67.252,22
2011-11-24 01:52:00,137.189.27.61,7
2011-11-24 01:52:00,64.57.17.162,11
2011-11-24 01:52:00,206.12.24.110,14
2011-11-24 01:52:00,193.48.99.79,21
2011-11-24 01:52:00,130.246.179.197,21
2011-11-24 01:52:00,90.147.67.252,22
2011-11-20 00:22:00,137.189.27.61,7
2011-11-20 00:22:00,64.57.17.162,11
2011-11-20 00:22:00,206.12.24.110,14
2011-11-20 00:22:00,193.48.99.79,21
2011-11-20 00:22:00,130.246.179.197,21
2011-11-20 00:22:00,90.147.67.252,22
2011-11-28 12:22:00,137.189.27.61,7
2011-11-28 12:22:00,64.57.17.162,11
2011-11-28 12:22:00,206.12.24.110,14
2011-11-28 12:22:00,193.48.99.79,21
2011-11-28 12:22:00,130.246.179.197,21
2011-11-28 12:22:00,90.147.67.252,22
2011-11-13 07:52:00,137.189.27.61,7
2011-11-13 07:52:00,64.57.17.162,11
2011-11-13 07:52:00,206.12.24.110,15
2011-11-13 07:52:00,193.48.99.79,21
2011-11-13 07:52:00,130.246.179.197,21
2011-11-13 07:52:00,90.147.67.252,22
2011-11-15 07:52:00,137.189.27.61,7
2011-11-15 07:52:00,64.57.17.162,11
2011-11-15 07:52:00,206.12.24.110,14
2011-11-15 07:52:00,193.48.99.79,21
2011-11-15 07:52:00,130.246.179.197,21
2011-11-15 07:52:00,90.147.67.252,22
2011-11-24 23:52:00,137.189.27.61,7
2011-11-24 23:52:00,64.57.17.162,11
2011-11-24 23:52:00,206.12.24.110,14
2011-11-24 23:52:00,193.48.99.79,21
2011-11-24 23:52:00,130.246.179.197,21
2011-11-24 23:52:00,90.147.67.252,22
2011-11-20 05:52:00,137.189.27.61,7
2011-11-20 05:52:00,64.57.17.162,11
2011-11-20 05:52:00,206.12.24.110,14
2011-11-20 05:52:00,193.48.99.79,21
2011-11-20 05:52:00,130.246.179.197,21
2011-11-20 05:52:00,90.147.67.252,22
2011-11-28 09:22:00,137.189.27.61,7
2011-11-28 09:22:00,64.57.17.162,11
2011-11-28 09:22:00,206.12.24.110,14
2011-11-28 09:22:00,193.48.99.79,21
2011-11-28 09:22:00,130.246.179.197,21
2011-11-28 09:22:00,90.147.67.252,22
2011-11-16 06:22:00,137.189.27.61,7
2011-11-16 06:22:00,64.57.17.162,11
2011-11-16 06:22:00,206.12.24.110,14
2011-11-16 06:22:00,193.48.99.79,21
2011-11-16 06:22:00,130.246.179.197,21
2011-11-16 06:22:00,90.147.67.252,22
2011-11-23 11:52:00,137.189.27.61,7
2011-11-23 11:52:00,64.57.17.162,11
2011-11-23 11:52:00,206.12.24.110,14
2011-11-23 11:52:00,193.48.99.79,21
2011-11-23 11:52:00,130.246.179.197,21
2011-11-23 11:52:00,90.147.67.252,22
2011-11-26 23:52:00,137.189.27.61,7
2011-11-26 23:52:00,64.57.17.162,11
2011-11-26 23:52:00,206.12.24.110,14
2011-11-26 23:52:00,193.48.99.79,21
2011-11-26 23:52:00,130.246.179.197,21
2011-11-26 23:52:00,90.147.67.252,22
2011-11-16 19:52:00,137.189.27.61,7
2011-11-16 19:52:00,64.57.17.162,11
2011-11-16 19:52:00,206.12.24.110,14
2011-11-16 19:52:00,193.48.99.79,21
2011-11-16 19:52:00,130.246.179.197,21
2011-11-16 19:52:00,90.147.67.252,22
2011-11-27 05:52:00,137.189.27.61,7
2011-11-27 05:52:00,64.57.17.162,11
2011-11-27 05:52:00,206.12.24.110,14
2011-11-27 05:52:00,193.48.99.79,21
2011-11-27 05:52:00,130.246.179.197,21
2011-11-27 05:52:00,90.147.67.252,22
2011-11-29 06:22:00,137.189.27.61,7
2011-11-29 06:22:00,64.57.17.162,11
2011-11-29 06:22:00,206.12.24.110,14
2011-11-29 06:22:00,193.48.99.79,21
2011-11-29 06:22:00,130.246.179.197,21
2011-11-29 06:22:00,90.147.67.252,22
2011-11-28 02:52:00,137.189.27.61,7
2011-11-28 02:52:00,64.57.17.162,11
2011-11-28 02:52:00,206.12.24.110,14
2011-11-28 02:52:00,193.48.99.79,21
2011-11-28 02:52:00,130.246.179.197,21
2011-11-28 02:52:00,90.147.67.252,22
2011-11-22 13:52:00,137.189.27.61,7
2011-11-22 13:52:00,64.57.17.162,11
2011-11-22 13:52:00,206.12.24.110,14
2011-11-22 13:52:00,193.48.99.79,21
2011-11-22 13:52:00,130.246.179.197,21
2011-11-22 13:52:00,90.147.67.252,22
2011-11-22 03:52:00,137.189.27.61,7
2011-11-22 03:52:00,64.57.17.162,11
2011-11-22 03:52:00,206.12.24.110,14
2011-11-22 03:52:00,193.48.99.79,21
2011-11-22 03:52:00,130.246.179.197,21
2011-11-22 03:52:00,90.147.67.252,22
2011-11-14 08:22:00,137.189.27.61,7
2011-11-14 08:22:00,64.57.17.162,11
2011-11-14 08:22:00,206.12.24.110,14
2011-11-14 08:22:00,193.48.99.79,21
2011-11-14 08:22:00,130.246.179.197,21
2011-11-14 08:22:00,90.147.67.252,22
2011-11-27 07:52:00,137.189.27.61,7
2011-11-27 07:52:00,64.57.17.162,11
2011-11-27 07:52:00,206.12.24.110,14
2011-11-27 07:52:00,193.48.99.79,21
2011-11-27 07:52:00,130.246.179.197,21
2011-11-27 07:52:00,90.147.67.252,22
2011-11-18 11:22:00,137.189.27.61,7
2011-11-18 11:22:00,64.57.17.162,11
2011-11-18 11:22:00,206.12.24.110,14
2011-11-18 11:22:00,193.48.99.79,21
2011-11-18 11:22:00,130.246.179.197,21
2011-11-18 11:22:00,90.147.67.252,23
2011-11-25 16:52:00,137.189.27.61,7
2011-11-25 16:52:00,64.57.17.162,11
2011-11-25 16:52:00,206.12.24.110,14
2011-11-25 16:52:00,193.48.99.79,21
2011-11-25 16:52:00,130.246.179.197,21
2011-11-25 16:52:00,90.147.67.252,22
2011-11-29 03:22:00,137.189.27.61,7
2011-11-29 03:22:00,64.57.17.162,11
2011-11-29 03:22:00,206.12.24.110,14
2011-11-29 03:22:00,193.48.99.79,21
2011-11-29 03:22:00,130.246.179.197,21
2011-11-29 03:22:00,90.147.67.252,22
2011-11-26 22:22:00,137.189.27.61,7
2011-11-26 22:22:00,64.57.17.162,11
2011-11-26 22:22:00,206.12.24.110,14
2011-11-26 22:22:00,193.48.99.79,21
2011-11-26 22:22:00,130.246.179.197,21
2011-11-26 22:22:00,90.147.67.252,22
2011-11-14 22:22:00,137.189.27.61,7
2011-11-14 22:22:00,64.57.17.162,11
2011-11-14 22:22:00,206.12.24.110,14
2011-11-14 22:22:00,193.48.99.79,21
2011-11-14 22:22:00,130.246.179.197,21
2011-11-14 22:22:00,90.147.67.252,22
2011-11-19 09:52:00,137.189.27.61,7
2011-11-19 09:52:00,64.57.17.162,11
2011-11-19 09:52:00,206.12.24.110,14
2011-11-19 09:52:00,193.48.99.79,21
2011-11-19 09:52:00,130.246.179.197,21
2011-11-19 09:52:00,90.147.67.252,22
2011-11-21 11:22:00,137.189.27.61,12
2011-11-21 11:22:00,64.57.17.162,11
2011-11-21 11:22:00,206.12.24.110,14
2011-11-21 11:22:00,193.48.99.79,21
2011-11-21 11:22:00,130.246.179.197,21
2011-11-21 11:22:00,90.147.67.252,22
2011-11-27 08:52:00,137.189.27.61,7
2011-11-27 08:52:00,64.57.17.162,11
2011-11-27 08:52:00,206.12.24.110,14
2011-11-27 08:52:00,193.48.99.79,21
2011-11-27 08:52:00,130.246.179.197,21
2011-11-27 08:52:00,90.147.67.252,22
2011-11-28 03:22:00,137.189.27.61,7
2011-11-28 03:22:00,64.57.17.162,11
2011-11-28 03:22:00,206.12.24.110,14
2011-11-28 03:22:00,193.48.99.79,21
2011-11-28 03:22:00,130.246.179.197,21
2011-11-28 03:22:00,90.147.67.252,22
2011-11-14 19:52:00,137.189.27.61,7
2011-11-14 19:52:00,64.57.17.162,11
2011-11-14 19:52:00,206.12.24.110,14
2011-11-14 19:52:00,193.48.99.79,21
2011-11-14 19:52:00,130.246.179.197,21
2011-11-14 19:52:00,90.147.67.252,22
2011-11-19 08:52:00,137.189.27.61,7
2011-11-19 08:52:00,64.57.17.162,11
2011-11-19 08:52:00,206.12.24.110,14
2011-11-19 08:52:00,193.48.99.79,21
2011-11-19 08:52:00,130.246.179.197,21
2011-11-19 08:52:00,90.147.67.252,22
2011-11-22 11:52:00,137.189.27.61,7
2011-11-22 11:52:00,64.57.17.162,11
2011-11-22 11:52:00,206.12.24.110,14
2011-11-22 11:52:00,193.48.99.79,21
2011-11-22 11:52:00,130.246.179.197,21
2011-11-22 11:52:00,90.147.67.252,22
2011-11-27 00:22:00,137.189.27.61,7
2011-11-27 00:22:00,64.57.17.162,11
2011-11-27 00:22:00,206.12.24.110,14
2011-11-27 00:22:00,193.48.99.79,21
2011-11-27 00:22:00,130.246.179.197,21
2011-11-27 00:22:00,90.147.67.252,22
2011-11-20 13:22:00,137.189.27.61,7
2011-11-20 13:22:00,64.57.17.162,11
2011-11-20 13:22:00,206.12.24.110,14
2011-11-20 13:22:00,193.48.99.79,21
2011-11-20 13:22:00,130.246.179.197,21
2011-11-20 13:22:00,90.147.67.252,22
2011-11-17 16:22:00,137.189.27.61,7
2011-11-17 16:22:00,64.57.17.162,11
2011-11-17 16:22:00,206.12.24.110,14
2011-11-17 16:22:00,193.48.99.79,21
2011-11-17 16:22:00,130.246.179.197,21
2011-11-17 16:22:00,90.147.67.252,21
2011-11-26 05:22:00,137.189.27.61,7
2011-11-26 05:22:00,64.57.17.162,11
2011-11-26 05:22:00,206.12.24.110,14
2011-11-26 05:22:00,193.48.99.79,21
2011-11-26 05:22:00,130.246.179.197,21
2011-11-26 05:22:00,90.147.67.252,22
2011-11-19 00:22:00,137.189.27.61,7
2011-11-19 00:22:00,64.57.17.162,11
2011-11-19 00:22:00,206.12.24.110,14
2011-11-19 00:22:00,193.48.99.79,21
2011-11-19 00:22:00,130.246.179.197,21
2011-11-19 00:22:00,90.147.67.252,23
2011-11-22 20:22:00,137.189.27.61,7
2011-11-22 20:22:00,64.57.17.162,11
2011-11-22 20:22:00,206.12.24.110,14
2011-11-22 20:22:00,193.48.99.79,21
2011-11-22 20:22:00,130.246.179.197,21
2011-11-22 20:22:00,90.147.67.252,22
2011-11-23 13:22:00,137.189.27.61,7
2011-11-23 13:22:00,64.57.17.162,11
2011-11-23 13:22:00,206.12.24.110,14
2011-11-23 13:22:00,193.48.99.79,21
2011-11-23 13:22:00,130.246.179.197,21
2011-11-23 13:22:00,90.147.67.252,22
2011-11-21 13:22:00,137.189.27.61,7
2011-11-21 13:22:00,64.57.17.162,12
2011-11-21 13:22:00,206.12.24.110,14
2011-11-21 13:22:00,193.48.99.79,21
2011-11-21 13:22:00,130.246.179.197,21
